symbol,instrument_token,exchange,lot_size,tick_size,is_fno,sector
LLOYDSME,4432129,NSE,1,0.1,false,METAL
LMW,506625,NSE,1,1.0,false,
LODHA,824321,NSE,1,0.05,true,REALTY
LOKESHMACH,3439617,NSE,1,0.01,false,
LORDSCHLO,4667393,NSE,1,0.01,false,
LOTUSDEV,194085121,NSE,1,0.01,false,
LOTUSEYE,4302593,NSE,1,0.01,false,
LOVABLE,5738241,NSE,1,0.01,false,
LOYALTEX,0,NSE,1,0.05,false,
LPDC,0,NSE,1,0.05,false,
LT,2939649,NSE,1,0.1,true,
LTF,6386689,NSE,1,0.01,true,
LTFOODS,3536897,NSE,1,0.05,false,
LTM,4561409,NSE,1,0.1,true,IT
LTTS,4752385,NSE,1,0.1,false,
LUMAXIND,516609,NSE,1,0.1,false,
LUMAXTECH,3587585,NSE,1,0.1,false,
LUPIN,2672641,NSE,1,0.1,true,PHARMA
LUXIND,2893057,NSE,1,0.05,false,
LXCHEM,727297,NSE,1,0.01,false,
LYKALABS,0,NSE,1,0.05,false,
LYPSAGEMS,8055809,NSE,1,0.01,false,
M&M,519937,NSE,1,0.1,true,AUTO
M&MFIN,3400961,NSE,1,0.05,false,
MAANALU,3844353,NSE,1,0.01,false,
MACPOWER,5720833,NSE,1,0.05,false,
MADHAV,3878657,NSE,1,0.01,false,
MADHUCON,0,NSE,1,0.05,false,
MADRASFERT,1257217,NSE,1,0.01,false,
MAGADSUGAR,5476353,NSE,1,0.05,false,
MAGNUM,0,NSE,1,0.05,false,
MAHABANK,2912513,NSE,1,0.01,false,PSU_BANK
MAHAPE-RE,0,NSE,1,0.05,false,
MAHAPEXLTD,1341185,NSE,1,0.01,false,
MAHASTEEL,0,NSE,1,0.05,false,
MAHEPC,4506369,NSE,1,0.01,false,
MAHESHWARI,2451457,NSE,1,0.01,false,
MAHLIFE,2060801,NSE,1,0.05,false,
MAHLOG,98561,NSE,1,0.05,false,
MAHSCOOTER,533761,NSE,1,1.0,false,
MAHSEAMLES,534529,NSE,1,0.05,false,
MAITHANALL,6281729,NSE,1,0.05,false,
MALLCOM,2039041,NSE,1,0.05,false,
MALUPAPER,3418113,NSE,1,0.01,false,
MAMATA,7343873,NSE,1,0.05,false,
MANAKALUCO,0,NSE,1,0.05,false,
MANAKCOAT,1897729,NSE,1,0.01,false,
MANAKSIA,3890945,NSE,1,0.01,false,
MANAKSTEEL,1910529,NSE,1,0.01,false,
MANALIPETC,3531777,NSE,1,0.01,false,
MANAPPURAM,4879617,NSE,1,0.05,true,
MANBA,6552833,NSE,1,0.01,false,
MANCREDIT,6354689,NSE,1,0.01,false,
MANGALAM,0,NSE,1,0.05,false,
MANGLMCEM,539137,NSE,1,0.05,false,
MANINDS,3042305,NSE,1,0.05,false,
MANINFRA,4665857,NSE,1,0.01,false,
MANKIND,3937281,NSE,1,0.1,true,PHARMA
MANOMAY,3520769,NSE,1,0.01,false,
MANORAMA,2618113,NSE,1,0.1,false,
MANORG,1644033,NSE,1,0.05,false,
MANUGRAPH,3474433,NSE,1,0.01,false,
MANYAVAR,2090753,NSE,1,0.05,false,
MAPMYINDIA,1850113,NSE,1,0.05,false,
MARALOVER,540673,NSE,1,0.01,false,
MARATHON,4776705,NSE,1,0.05,false,
MARICO,1041153,NSE,1,0.05,true,FMCG
MARINE,339969,NSE,1,0.01,false,
MARKOLINES,194612225,NSE,1,0.01,false,
MARKSANS,2708225,NSE,1,0.01,false,
MARSONS,194914817,NSE,1,0.01,false,
MARUTI,2815745,NSE,1,1.0,true,AUTO
MASFIN,50945,NSE,1,0.05,false,
MASKINVEST,4794113,NSE,1,0.01,false,
MASTEK,543745,NSE,1,0.1,false,
MASTERTR,6924033,NSE,1,0.01,false,
MATRIMONY,5561857,NSE,1,0.05,false,
MAWANASUG,4357633,NSE,1,0.01,false,
MAXESTATES,5029377,NSE,1,0.05,false,
MAXHEALTH,5728513,NSE,1,0.05,true,HEALTHCARE
MAXIND,5741569,NSE,1,0.01,false,
MAYURUNIQ,7399937,NSE,1,0.05,false,
MAZDA,4829697,NSE,1,0.01,false,
MAZDOCK,130305,NSE,1,0.1,true,
MBAPL,3247617,NSE,1,0.05,false,
MBEL,194086401,NSE,1,0.01,false,
MBLINFRA,0,NSE,1,0.05,false,
MCL,0,NSE,1,0.05,false,
MCLEODRUSS,0,NSE,1,0.05,false,
MCLOUD,7547393,NSE,1,0.01,false,
MCX,7982337,NSE,1,0.1,true,
MEDANTA,3060737,NSE,1,0.05,false,
MEDIASSIST,5556481,NSE,1,0.05,false,
MEDICAMEQ,1607169,NSE,1,0.01,false,
MEDICO,2474753,NSE,1,0.01,false,
MEDPLUS,1857025,NSE,1,0.05,false,
MEESHO,194618625,NSE,1,0.01,false,
MEGASTAR,2087169,NSE,1,0.05,false,
MEIL,194239489,NSE,1,0.01,false,
MENONBE,1782017,NSE,1,0.01,false,
METROBRAND,1853953,NSE,1,0.05,false,
METROPOLIS,2452737,NSE,1,0.05,false,
MFML,6383873,NSE,1,0.01,false,
MFSL,548353,NSE,1,0.1,true,
MGEL,407809,NSE,1,0.01,false,
MGL,4488705,NSE,1,0.05,false,OIL_GAS
MHLXMIRU,2018817,NSE,1,0.01,false,
MHRIL,4437249,NSE,1,0.01,false,
MICEL,1835265,NSE,1,0.01,false,
MIDHANI,630529,NSE,1,0.05,false,
MIDWESTLTD,194436353,NSE,1,0.1,false,
MINDACORP,6629633,NSE,1,0.05,false,
MINDTECK,4620545,NSE,1,0.01,false,
MIRCELECTR,563713,NSE,1,0.01,false,
MIRZAINT,1124865,NSE,1,0.01,false,
MITCON,2168065,NSE,1,0.01,false,
MITTAL,4751873,NSE,1,0.01,false,
MKPL,4284417,NSE,1,0.01,false,
MMFL,3544065,NSE,1,0.05,false,
MMP,4197121,NSE,1,0.01,false,
MMTC,4596993,NSE,1,0.01,false,
MOBIKWIK,7179777,NSE,1,0.01,false,
MODINATUR,194630913,NSE,1,0.05,false,
MODIRUBBER,570625,NSE,1,0.01,false,
MODIS,194496513,NSE,1,0.05,false,
MODISONLTD,848897,NSE,1,0.01,false,
MODTHREAD,573697,NSE,1,0.01,false,
MOHITIND,7532289,NSE,1,0.01,false,
MOIL,5332481,NSE,1,0.05,false,
MOKSH,918017,NSE,1,0.01,false,
MOL,1380865,NSE,1,0.01,false,
MOLDTECH,4512001,NSE,1,0.01,false,
MOLDTKPAC,1718529,NSE,1,0.05,false,
MONARCH,1965825,NSE,1,0.01,false,
MONEYBOXX,194401537,NSE,1,0.01,false,
MONTECARLO,1520129,NSE,1,0.05,false,
MOREPENLAB,578305,NSE,1,0.01,false,
MOSCHIP,7541505,NSE,1,0.01,false,
MOTHERSON,1076225,NSE,1,0.01,true,AUTO
MOTILALOFS,3826433,NSE,1,0.05,false,
MOTISONS,5321729,NSE,1,0.01,false,
MOTOGENFIN,580609,NSE,1,0.01,false,
MPHASIS,1152769,NSE,1,0.1,true,IT
MPSLTD,2707969,NSE,1,0.1,false,
MRF,582913,NSE,1,5.0,false,
MRPL,584449,NSE,1,0.01,false,
MSPL,3051265,NSE,1,0.01,false,
MSTCLTD,2395137,NSE,1,0.05,false,
MSUMI,2200577,NSE,1,0.01,false,
MTARTECH,693505,NSE,1,0.1,false,
MTEDUCARE,0,NSE,1,0.05,false,
MTNL,587265,NSE,1,0.01,false,
MUFIN,5064449,NSE,1,0.01,false,
MUFTI,5344769,NSE,1,0.01,false,
MUKANDLTD,2899201,NSE,1,0.01,false,
MUKKA,5882881,NSE,1,0.01,false,
MUKTAARTS,2223873,NSE,1,0.01,false,
MUNJALAU,3458817,NSE,1,0.01,false,
MUNJALSHOW,590593,NSE,1,0.01,false,
MURUDCERA,592129,NSE,1,0.01,false,
MUTHOOTCAP,2666241,NSE,1,0.01,false,
MUTHOOTFIN,6054401,NSE,1,0.1,true,FIN_SERVICES
MUTHOOTMF,5332737,NSE,1,0.01,false,
MVGJL,4867841,NSE,1,0.01,false,
MWL,194347265,NSE,1,0.05,false,
NACLIND,5228801,NSE,1,0.01,false,
NAGREEKCAP,3825153,NSE,1,0.01,false,
NAGREEKEXP,3763713,NSE,1,0.01,false,
NAHARCAP,3932161,NSE,1,0.01,false,
NAHARINDUS,3355137,NSE,1,0.01,false,
NAHARPOLY,3697921,NSE,1,0.01,false,
NAHARSPING,3696641,NSE,1,0.01,false,
NAM-INDIA,91393,NSE,1,0.05,false,
NARMADA,2976513,NSE,1,0.01,false,
NATCAPSUQ,7573249,NSE,1,0.01,false,
NATCOPHARM,1003009,NSE,1,0.05,false,
NATHBIOGEN,2832641,NSE,1,0.01,false,
NATIONALUM,1629185,NSE,1,0.05,true,METAL
NAUKRI,3520257,NSE,1,0.05,true,
NAVA,1027585,NSE,1,0.05,false,
NAVINFLUOR,3756033,NSE,1,0.5,false,
NAVKARCORP,2702593,NSE,1,0.01,false,
NAVKARURB,7461377,NSE,1,0.01,false,
NAVNETEDUL,610561,NSE,1,0.01,false,
NAZARA,764673,NSE,1,0.01,false,
NBCC,8042241,NSE,1,0.01,true,
NBIFIN,4892417,NSE,1,0.1,false,
NCC,593665,NSE,1,0.01,false,
NCLIND,3709441,NSE,1,0.01,false,
NDGL,4702977,NSE,1,0.1,false,
NDL,8002049,NSE,1,0.01,false,
NDLVENTURE,3724033,NSE,1,0.01,false,
NDRAUTO,5697281,NSE,1,0.05,false,
NDTV,2925313,NSE,1,0.01,false,
NECCLTD,3461633,NSE,1,0.01,false,
NECLIFE,3053313,NSE,1,0.01,false,
NELCAST,3778817,NSE,1,0.01,false,
NELCO,611329,NSE,1,0.05,false,
NEOGEN,2538753,NSE,1,0.1,false,
NEPHROPLUS,194648577,NSE,1,0.05,false,
NESCO,3944705,NSE,1,0.1,false,
NESTLEIND,4598529,NSE,1,0.1,true,FMCG
NETWEB,4462849,NSE,1,0.1,false,
NETWORK18,3612417,NSE,1,0.01,false,
NEULANDLAB,615937,NSE,1,1.0,false,
NEWGEN,297985,NSE,1,0.05,false,
NEXTMEDIA,2525953,NSE,1,0.01,false,
NFL,3564801,NSE,1,0.01,false,
NGIL,1382657,NSE,1,0.01,false,
NGLFINE,2630913,NSE,1,0.1,false,
NH,3031041,NSE,1,0.1,false,
NHPC,4454401,NSE,1,0.01,true,
NIACL,102145,NSE,1,0.01,false,
NIBE,7548673,NSE,1,0.05,false,
NIBL,7611649,NSE,1,0.01,false,
NIITLTD,2949633,NSE,1,0.01,false,
NIITMTS,4543233,NSE,1,0.05,false,
NILAINFRA,2368769,NSE,1,0.01,false,
NILASPACES,1897217,NSE,1,0.01,false,
NILKAMAL,619777,NSE,1,0.1,false,
NIMBSPROJ,195000321,NSE,1,0.01,false,
NINSYS,3633665,NSE,1,0.05,false,
NIPPOBATRY,1736193,NSE,1,0.05,false,
NIRAJ,65281,NSE,1,0.01,false,
NIRAJISPAT,0,NSE,1,0.05,false,
NITCO,3404801,NSE,1,0.01,false,
NITINSPIN,3372801,NSE,1,0.05,false,
NITIRAJ,831233,NSE,1,0.01,false,
NIVABUPA,6936833,NSE,1,0.01,false,
NKIND,624385,NSE,1,0.01,false,
NLCINDIA,2197761,NSE,1,0.05,false,
NMDC,3924993,NSE,1,0.01,true,METAL
NOCIL,625153,NSE,1,0.01,false,
NOIDATOLL,2761217,NSE,1,0.01,false,
NORBTEAEXP,1064961,NSE,1,0.01,false,
NORTHARC,6509057,NSE,1,0.01,false,
NOVAAGRI,5754113,NSE,1,0.01,false,
NPST,193618945,NSE,1,0.05,false,
NRAIL,5200385,NSE,1,0.05,false,
NRBBEARING,1933569,NSE,1,0.01,false,
NRL,3500801,NSE,1,0.01,false,
NSIL,2877185,NSE,1,0.1,false,
NSLNISP,3630081,NSE,1,0.01,false,
NTPC,2977281,NSE,1,0.05,true,
NTPCGREEN,6957057,NSE,1,0.01,false,
NUCLEUS,2762497,NSE,1,0.05,false,
NURECA,601601,NSE,1,0.01,false,
NUVAMA,4792577,NSE,1,0.1,true,
NUVOCO,1389057,NSE,1,0.05,false,
NYKAA,1675521,NSE,1,0.01,true,
OAL,2756609,NSE,1,0.01,false,
OBCL,2252033,NSE,1,0.01,false,
OBEROIRLTY,5181953,NSE,1,0.1,true,REALTY
OCCLLTD,6635009,NSE,1,0.01,false,
ODIGMA,0,NSE,1,0.05,false,
OFSS,2748929,NSE,1,0.5,true,IT
OIL,4464129,NSE,1,0.05,true,OIL_GAS
OILCOUNTUB,632833,NSE,1,0.01,false,
OLAELEC,6342913,NSE,1,0.01,false,
OLECTRA,2723073,NSE,1,0.05,false,
OMAXAUTO,2796033,NSE,1,0.01,false,
OMAXE,3802369,NSE,1,0.01,false,
OMFREIGHT,194409217,NSE,1,0.01,false,
OMINFRAL,6203137,NSE,1,0.01,false,
OMNI,194781441,NSE,1,0.01,false,
ONELIFECAP,6525953,NSE,1,0.01,false,
ONEPOINT,2544385,NSE,1,0.01,false,
ONESOURCE,7481345,NSE,1,0.1,false,
ONGC,633601,NSE,1,0.05,true,OIL_GAS
ONMOBILE,3911169,NSE,1,0.01,false,
ONWARDTEC,635137,NSE,1,0.01,false,
OPTIEMUS,5496065,NSE,1,0.05,false,
ORBTEXP,8057601,NSE,1,0.01,false,
ORCHASP,7549953,NSE,1,0.01,false,
ORCHPHARMA,237057,NSE,1,0.05,false,
ORICONENT,2600705,NSE,1,0.01,false,
ORIENTALTL,3672577,NSE,1,0.01,false,
ORIENTBELL,3655169,NSE,1,0.05,false,
ORIENTCEM,7702785,NSE,1,0.01,false,
ORIENTCER,3356417,NSE,1,0.01,false,
ORIENTELEC,760833,NSE,1,0.01,false,
ORIENTHOT,638209,NSE,1,0.01,false,
ORIENTLTD,4661249,NSE,1,0.01,false,
ORIENTPPR,638977,NSE,1,0.01,false,
ORIENTTECH,6390017,NSE,1,0.01,false,
ORISSAMINE,5102337,NSE,1,0.1,false,
ORKLAINDIA,194449665,NSE,1,0.05,false,
ORTINGLOBE,0,NSE,1,0.05,false,
OSIAHYPER,3234561,NSE,1,0.01,false,
OSWALAGRO,643585,NSE,1,0.01,false,
OSWALGREEN,120577,NSE,1,0.01,false,
OSWALPUMPS,193741313,NSE,1,0.05,false,
OSWALSEEDS,3662081,NSE,1,0.01,false,
PACEDIGITK,194391553,NSE,1,0.01,false,
PAGEIND,3689729,NSE,1,5.0,true,
PAISALO,6519809,NSE,1,0.01,false,
PAKKA,4402433,NSE,1,0.01,false,
PALASHSECU,5474049,NSE,1,0.01,false,
PALREDTEC,4367873,NSE,1,0.01,false,
PANACEABIO,1038081,NSE,1,0.05,false,
PANACHE,0,NSE,1,0.05,false,
PANAMAPET,6500353,NSE,1,0.01,false,
PANSARI,1572097,NSE,1,0.05,false,
PAR,1441537,NSE,1,0.01,false,
PARACABLES,3571457,NSE,1,0.01,false,
PARADEEP,2493697,NSE,1,0.01,false,
PARAGMILK,4385281,NSE,1,0.01,false,
PARAS,1513217,NSE,1,0.05,false,
PARASPETRO,0,NSE,1,0.05,false,
PARKHOSPS,194649857,NSE,1,0.01,false,
PARKHOTELS,5798145,NSE,1,0.01,false,
PARSVNATH,3530497,NSE,1,0.01,false,
PASHUPATI,194036481,NSE,1,0.05,false,
PASUPTAC,1547521,NSE,1,0.01,false,
PATANJALI,4359425,NSE,1,0.05,true,FMCG
PATELENG,2994945,NSE,1,0.01,false,
PATELRMART,194416385,NSE,1,0.01,false,
PATINTLOG,3896065,NSE,1,0.01,false,
PAUSHAKLTD,194552065,NSE,1,0.05,false,
PAVNAIND,0,NSE,1,0.05,false,
PAYTM,1716481,NSE,1,0.05,true,
PCBL,678145,NSE,1,0.01,false,
PCJEWELLER,7455745,NSE,1,0.01,false,
PDMJEPAPER,3936513,NSE,1,0.01,false,
PDSL,1347585,NSE,1,0.05,false,
PEARLPOLY,668161,NSE,1,0.01,false,
PENIND,5278977,NSE,1,0.01,false,
PENINLAND,577537,NSE,1,0.01,false,
PERSISTENT,4701441,NSE,1,0.1,true,IT
PETRONET,2905857,NSE,1,0.01,true,OIL_GAS
PFC,3660545,NSE,1,0.05,true,FIN_SERVICES
PFIZER,676609,NSE,1,0.1,false,
PFOCUS,3454977,NSE,1,0.05,false,
PFS,5786113,NSE,1,0.01,false,
PGEL,6491649,NSE,1,0.05,true,
PGHH,648961,NSE,1,0.5,false,
PGHL,240641,NSE,1,0.1,false,
PGIL,3650561,NSE,1,0.1,false,
PHOENIXLTD,3725313,NSE,1,0.1,true,REALTY
PICCADIL,193985025,NSE,1,0.05,false,
PIDILITIND,681985,NSE,1,0.1,true,
PIGL,4023297,NSE,1,0.01,false,
PIIND,6191105,NSE,1,0.1,true,
PILANIINVS,2929921,NSE,1,0.1,false,
PILITA,7893761,NSE,1,0.01,false,
PINELABS,194513921,NSE,1,0.01,false,
PIONEEREMB,3446529,NSE,1,0.01,false,
PIRAMALFIN,194445057,NSE,1,0.1,false,
PITTIENG,3618305,NSE,1,0.05,false,
PIXTRANS,2326273,NSE,1,0.1,false,
PKTEA,2642177,NSE,1,0.05,false,
PLASTIBLEN,3563521,NSE,1,0.01,false,
PLATIND,5870081,NSE,1,0.01,false,
PLAZACABLE,4981249,NSE,1,0.01,false,
PNB,2730497,NSE,1,0.01,true,PSU_BANK
PNBGILTS,2236417,NSE,1,0.01,false,
PNBHOUSING,4840449,NSE,1,0.05,true,
PNC,0,NSE,1,0.05,false,
PNCINFRA,2402561,NSE,1,0.01,false,
PNGJL,6479873,NSE,1,0.05,false,
PNGSREVA,194621953,NSE,1,0.05,false,
POCL,3682561,NSE,1,0.1,false,
PODDARMENT,4873217,NSE,1,0.01,false,
POKARNA,4518657,NSE,1,0.05,false,
POLICYBZR,1703937,NSE,1,0.1,true,
POLYCAB,2455041,NSE,1,0.5,true,
POLYMED,6583809,NSE,1,0.1,false,
POLYPLEX,687873,NSE,1,0.05,false,
PONNIERODE,2729217,NSE,1,0.05,false,
POONAWALLA,2919169,NSE,1,0.05,false,
POWERGRID,3834113,NSE,1,0.05,true,
POWERICA,194990081,NSE,1,0.05,false,
POWERINDIA,4724993,NSE,1,5.0,true,
POWERMECH,2681089,NSE,1,0.1,false,
PPAP,3893505,NSE,1,0.01,false,
PPL,2636033,NSE,1,0.01,false,
PPLPHARMA,2962177,NSE,1,0.01,true,PHARMA
PRABHA,7714305,NSE,1,0.01,false,
PRAENG,3568897,NSE,1,0.01,false,
PRAJIND,692481,NSE,1,0.05,false,
PRAKASH,693249,NSE,1,0.01,false,
PRAKASHSTL,5017345,NSE,1,0.01,false,
PRAXIS,308225,NSE,1,0.01,false,
PRECAM,3226369,NSE,1,0.01,false,
PRECOT,0,NSE,1,0.05,false,
PRECWIRE,695553,NSE,1,0.05,false,
PREMEXPLN,4453633,NSE,1,0.05,false,
PREMIER,0,NSE,1,0.05,false,
PREMIERENE,6412545,NSE,1,0.05,true,
PREMIERPOL,0,NSE,1,0.05,false,
PRESTIGE,5197313,NSE,1,0.1,true,REALTY
PRICOLLTD,5025537,NSE,1,0.05,false,
PRIMESECU,3037185,NSE,1,0.05,false,
PRIMO,193772801,NSE,1,0.01,false,
PRINCEPIPE,4107521,NSE,1,0.01,false,
PRITI,0,NSE,1,0.05,false,
PRITIKAUTO,1354753,NSE,1,0.01,false,
PRIVISCL,2259201,NSE,1,0.1,false,
PROSTARM,194092289,NSE,1,0.01,false,
PROTEAN,7544833,NSE,1,0.05,false,
PROZONER,7387905,NSE,1,0.01,false,
PRSMJOHNSN,701185,NSE,1,0.01,false,
PRUDENT,2445569,NSE,1,0.1,false,
PRUDMOULI,5254913,NSE,1,0.01,false,
PSB,5376257,NSE,1,0.01,false,PSU_BANK
PSPPROJECT,5344513,NSE,1,0.05,false,
PTC,2906881,NSE,1,0.01,false,
PTCIL,4270593,NSE,1,1.0,false,
PTL,3609857,NSE,1,0.01,false,
PUNJABCHEM,1112065,NSE,1,0.05,false,
PURVA,3820033,NSE,1,0.01,false,
PVP,1026561,NSE,1,0.01,false,
PVRINOX,3365633,NSE,1,0.05,false,
PVSL,5924353,NSE,1,0.01,false,
PWL,194489089,NSE,1,0.01,false,
PYRAMID,4672001,NSE,1,0.01,false,
QPOWER,7606017,NSE,1,0.05,false,
QUADFUTURE,7446273,NSE,1,0.05,false,
QUESS,4532225,NSE,1,0.01,false,
QUICKHEAL,3357697,NSE,1,0.01,false,
RACE,0,NSE,1,0.05,false,
RACLGEAR,6955777,NSE,1,0.1,false,
RADAAN,2798593,NSE,1,0.01,false,
RADHIKAJWE,2647809,NSE,1,0.01,false,
RADIANTCMS,3476481,NSE,1,0.01,false,
RADICO,2813441,NSE,1,0.1,false,FMCG
RADIOCITY,0,NSE,1,0.05,false,
RAILTEL,622337,NSE,1,0.01,false,
RAIN,3926273,NSE,1,0.01,false,
RAINBOW,2408449,NSE,1,0.1,false,
RAJMET,0,NSE,1,0.05,false,
RAJOOENG,193804545,NSE,1,0.01,false,
RAJRATAN,4854273,NSE,1,0.05,false,
RAJRILTD,0,NSE,1,0.05,false,
RAJSREESUG,719105,NSE,1,0.01,false,
RAJTV,3687169,NSE,1,0.01,false,
RALLIS,720897,NSE,1,0.01,false,
RAMANEWS,3472641,NSE,1,0.01,false,
RAMAPHO,2705409,NSE,1,0.01,false,
RAMASTEEL,2636801,NSE,1,0.01,false,
RAMCOCEM,523009,NSE,1,0.05,false,
RAMCOIND,1174273,NSE,1,0.01,false,
RAMCOSYS,2009857,NSE,1,0.05,false,
RAMKY,5154305,NSE,1,0.05,false,
RAMRAT,2684161,NSE,1,0.05,false,
RANASUG,726273,NSE,1,0.01,false,
RANEHOLDIN,728065,NSE,1,0.05,false,
RATEGAIN,1837313,NSE,1,0.05,false,
RATNAMANI,3443457,NSE,1,0.1,false,
RATNAVEER,4716289,NSE,1,0.01,false,
RAYMOND,731905,NSE,1,0.05,false,
RAYMONDLSL,6418689,NSE,1,0.05,false,
RAYMONDREL,194189057,NSE,1,0.05,false,
RBA,382465,NSE,1,0.01,false,
RBLBANK,4708097,NSE,1,0.05,true,PRIVATE_BANK
RBZJEWEL,5343745,NSE,1,0.01,false,
RCF,733697,NSE,1,0.01,false,
RCOM,0,NSE,1,0.05,false,
RECLTD,3930881,NSE,1,0.05,true,FIN_SERVICES
REDINGTON,3649281,NSE,1,0.01,false,
REDTAPE,4571905,NSE,1,0.01,false,
REFEX,4547585,NSE,1,0.01,false,
REGAAL,194222081,NSE,1,0.01,false,
REGENCERAM,1057281,NSE,1,0.01,false,
RELAXO,6201601,NSE,1,0.01,false,
RELCHEMQ,2470913,NSE,1,0.01,false,
RELIABLE,6240769,NSE,1,0.01,false,
RELIANCE,738561,NSE,1,0.1,true,OIL_GAS
RELIGARE,3857409,NSE,1,0.01,false,
RELTD,6296577,NSE,1,0.01,false,
REMSONSIND,1015041,NSE,1,0.01,false,
RENUKA,3078657,NSE,1,0.01,false,
REPCOHOME,7577089,NSE,1,0.05,false,
REPL,0,NSE,1,0.05,false,
REPRO,3360257,NSE,1,0.05,false,
RESPONIND,5202689,NSE,1,0.01,false,
RETAIL,6181121,NSE,1,0.01,false,
RGL,3873025,NSE,1,0.01,false,
RHETAN,194319873,NSE,1,0.01,false,
RHIM,7977729,NSE,1,0.05,false,
RHL,3880193,NSE,1,0.01,false,
RICOAUTO,744705,NSE,1,0.01,false,
RIIL,745473,NSE,1,0.05,false,
RISHABH,4714753,NSE,1,0.05,false,
RITCO,2289665,NSE,1,0.01,false,
RITES,962817,NSE,1,0.01,false,
RKDL,5363201,NSE,1,0.01,false,
RKEC,396033,NSE,1,0.01,false,
RKFORGE,2921217,NSE,1,0.05,false,
RKSWAMY,5899009,NSE,1,0.01,false,
RMC,0,NSE,1,0.05,false,
RMDRIP,194005505,NSE,1,0.01,false,
RML,3065601,NSE,1,0.05,false,
RNBDENIMS,0,NSE,1,0.05,false,
ROHLTD,3374593,NSE,1,0.05,false,
ROLEXRINGS,1351425,NSE,1,0.01,false,
ROLLT,4890625,NSE,1,0.01,false,
ROML,91905,NSE,1,0.01,false,
ROSSARI,4968961,NSE,1,0.05,false,
ROSSELLIND,7401729,NSE,1,0.01,false,
ROSSTECH,7002369,NSE,1,0.05,false,
ROTO,2316545,NSE,1,0.01,false,
ROUTE,32769,NSE,1,0.05,false,
RPEL,6332161,NSE,1,0.05,false,
RPGLIFE,4281601,NSE,1,0.1,false,
RPOWER,3906305,NSE,1,0.01,false,
RPPINFRA,5314561,NSE,1,0.01,false,
RPPL,1769729,NSE,1,0.01,false,
RPSGVENT,2078465,NSE,1,0.05,false,
RPTECH,5803521,NSE,1,0.05,false,
RRKABEL,4752897,NSE,1,0.1,false,
RSL,194928385,NSE,1,0.01,false,
RSSOFTWARE,0,NSE,1,0.05,false,
RSWM,715265,NSE,1,0.01,false,
RSYSTEMS,3433985,NSE,1,0.01,false,
RTNINDIA,6988033,NSE,1,0.01,false,
RTNPOWER,4485121,NSE,1,0.01,false,
RUBFILA,6330881,NSE,1,0.01,false,
RUBICON,194384897,NSE,1,0.05,false,
RUBYMILLS,752385,NSE,1,0.01,false,
RUCHINFRA,1168897,NSE,1,0.01,false,
RUCHIRA,3538177,NSE,1,0.01,false,
RUDRA,194660353,NSE,1,0.01,false,
RUPA,6585345,NSE,1,0.01,false,
RUSHIL,6296321,NSE,1,0.01,false,
RUSTOMJEE,3128065,NSE,1,0.05,false,
RVHL,400641,NSE,1,0.01,false,
RVNL,2445313,NSE,1,0.01,true,
RVTH,6440193,NSE,1,0.05,false,
S&SPOWER,0,NSE,1,0.05,false,
SAATVIKGL,194318593,NSE,1,0.05,false,
SADBHAV,0,NSE,1,0.05,false,
SADBHIN,2718209,NSE,1,0.01,false,
SADHNANIQ,3927809,NSE,1,0.01,false,
SAFARI,3336961,NSE,1,0.1,false,
SAGARDEEP,2092801,NSE,1,0.01,false,
SAGCEM,3601409,NSE,1,0.01,false,
SAGILITY,6925313,NSE,1,0.01,false,
SAHLIBHFI,194992129,NSE,1,0.01,false,
SAHYADRI,3814401,NSE,1,0.01,false,
SAIL,758529,NSE,1,0.01,true,METAL
SAILIFE,7126785,NSE,1,0.05,false,
SAIPARENT,194988801,NSE,1,0.05,false,
SAKAR,2441985,NSE,1,0.05,false,
SAKHTISUG,760065,NSE,1,0.01,false,
SAKSOFT,3019265,NSE,1,0.01,false,
SAKUMA,0,NSE,1,0.05,false,
SALASAR,5468673,NSE,1,0.01,false,
SALONA,4441857,NSE,1,0.05,false,
SALSTEEL,2978305,NSE,1,0.01,false,
SALZERELEC,2918145,NSE,1,0.05,false,
SAMBHAAV,0,NSE,1,0.05,false,
SAMBHV,193988353,NSE,1,0.01,false,
SAMHI,4765185,NSE,1,0.01,false,
SAMMAANCAP,7712001,NSE,1,0.01,true,
SAMPANN,6989569,NSE,1,0.01,false,
SANATHAN,7374081,NSE,1,0.05,false,
SANDESH,764929,NSE,1,0.05,false,
SANDHAR,613633,NSE,1,0.05,false,
SANDUMA,4699905,NSE,1,0.01,false,
SANGAMIND,1071105,NSE,1,0.05,false,
SANGHVIMOV,3598849,NSE,1,0.01,false,
SANGINITA,0,NSE,1,0.05,false,
SANOFI,369153,NSE,1,0.1,false,
SANOFICONR,6456833,NSE,1,0.1,false,
SANSERA,1472257,NSE,1,0.1,false,
SANSTAR,6292993,NSE,1,0.01,false,
SAPPHIRE,1719809,NSE,1,0.01,false,
SARDAEN,4546049,NSE,1,0.05,false,
SAREGAMA,1252353,NSE,1,0.05,false,
SARLAPOLY,3595009,NSE,1,0.01,false,
SARVESHWAR,3305729,NSE,1,0.01,false,
SASKEN,3067649,NSE,1,0.1,false,
SASTASUNDR,5136129,NSE,1,0.05,false,
SATIA,2827521,NSE,1,0.01,false,
SATIN,2675969,NSE,1,0.01,false,
SAURASHCEM,772609,NSE,1,0.01,false,
SBC,1738753,NSE,1,0.01,false,
